total_words,words_per_second,approve_location,rep_count,rep_locations,opponent_count,opponent_locations,party_count,party_locations,out_party_count,out_party_locations,trump_count,trump_locations,clip_id,rep,opponent,party,out_party
73,2.43,21.78,2,"[20.55, 24.66]",0,[],0,[],0,[],0,[],01455,cathymcmorrisrodgers,Rich Cowan,Republican,Democrat
67,2.23,19.4,2,"[16.72, 26.87]",0,[],0,[],0,[],0,[],01456,cathymcmorrisrodgers,Rich Cowan,Republican,Democrat
68,2.27,17.35,1,[16.76],0,[],0,[],0,[],0,[],01457,cathymcmorrisrodgers,Joe Pakootas,Republican,Democrat
89,2.97,25.62,2,"[18.88, 24.72]",0,[],0,[],0,[],0,[],01458,cathymcmorrisrodgers,Joe Pakootas,Republican,Democrat
61,2.03,24.59,1,[23.61],0,[],0,[],0,[],0,[],01459,cathymcmorrisrodgers,Joe Pakootas,Republican,Democrat
82,2.73,28.78,2,"[3.66, 28.05]",0,[],0,[],0,[],0,[],01460,cathymcmorrisrodgers,Rich Cowan,Republican,Democrat
67,2.23,17.91,1,[16.72],0,[],0,[],1,[11.94],0,[],01461,bettymccollum,Tony Hernandez,Democrat,Republican
73,2.43,26.03,4,"[2.88, 5.75, 13.42, 25.34]",0,[],0,[],0,[],0,[],01462,carolynmccarthy,Francis Becker,Democrat,Republican
113,3.77,1.06,0,[],4,"[2.39, 4.25, 11.5, 13.63]",0,[],0,[],0,[],01463,carolynmccarthy,Francis Becker,Democrat,Republican
62,2.07,27.1,4,"[0.48, 9.68, 19.35, 26.13]",0,[],0,[],0,[],0,[],01464,carolynmccarthy,Francis Becker,Democrat,Republican
71,2.37,23.38,4,"[0.85, 7.61, 19.72, 23.38]",0,[],0,[],0,[],0,[],01465,carolynmccarthy,,Democrat,Republican
71,2.37,28.03,3,"[4.23, 22.96, 27.18]",0,[],0,[],0,[],0,[],01466,carolynmccarthy,,Democrat,Republican
74,2.47,20.81,2,"[0.41, 20.54]",0,[],0,[],0,[],0,[],01467,dorismatsui,,Democrat,Republican
77,2.57,27.27,4,"[3.51, 17.27, 25.06, 26.62]",0,[],0,[],0,[],0,[],01468,dorismatsui,,Democrat,Republican
79,2.63,22.78,2,"[3.04, 22.28]",0,[],0,[],0,[],0,[],01469,dorismatsui,,Democrat,Republican
55,1.83,26.18,1,[25.45],0,[],0,[],0,[],0,[],01471,cynthialummis,Gary Trauner,Republican,Democrat
69,2.3,17.39,1,[16.96],0,[],0,[],0,[],0,[],01472,cynthialummis,Gary Trauner,Republican,Democrat
71,2.37,18.31,1,[17.46],0,[],0,[],0,[],0,[],01473,cynthialummis,David Wendt,Republican,Democrat
64,2.13,28.59,4,"[0.0, 10.31, 23.91, 28.59]",0,[],0,[],0,[],0,[],01474,cynthialummis,David Wendt,Republican,Democrat
79,2.63,26.96,3,"[2.28, 15.57, 25.7]",0,[],0,[],0,[],0,[],01475,michellelujangrisham,Janice Arnold-Jones,Democrat,Republican
77,2.57,21.95,2,"[11.69, 21.56]",0,[],0,[],0,[],0,[],01476,michellelujangrisham,Janice Arnold-Jones,Democrat,Republican
72,2.4,25.83,1,[25.0],0,[],0,[],0,[],0,[],01477,michellelujangrisham,Janice Arnold-Jones,Democrat,Republican
99,3.3,19.39,1,[18.48],0,[],0,[],0,[],0,[],01479,michellelujangrisham,Janice Arnold-Jones,Democrat,Republican
71,2.37,25.92,2,"[4.23, 25.07]",0,[],0,[],1,[11.69],0,[],01480,michellelujangrisham,Janice Arnold-Jones,Democrat,Republican
78,2.6,28.85,1,[28.08],0,[],0,[],2,"[4.23, 16.92]",0,[],01481,michellelujangrisham,Janice Arnold-Jones,Democrat,Republican
75,2.5,28.8,2,"[17.6, 28.0]",0,[],0,[],1,[21.6],0,[],01482,anniekuster,Marilinda Garcia,Democrat,Republican
90,3.0,26.0,3,"[10.67, 19.33, 25.33]",0,[],0,[],0,[],0,[],01483,anniekuster,Marilinda Garcia,Democrat,Republican
74,2.47,27.03,1,[26.22],0,[],0,[],0,[],0,[],01484,anniekuster,Charles Bass,Democrat,Republican
79,2.63,25.7,2,"[21.52, 24.05]",3,"[1.14, 11.39, 17.72]",0,[],0,[],0,[],01485,anniekuster,Charles Bass,Democrat,Republican
71,2.37,7.59,1,[0.84],4,"[3.38, 11.27, 21.97, 25.35]",0,[],0,[],0,[],01486,anniekuster,Charles Bass,Democrat,Republican
77,2.57,1.56,1,[0.39],4,"[4.29, 8.18, 15.58, 17.53]",0,[],0,[],0,[],01487,anniekuster,Charles Bass,Democrat,Republican
77,2.57,23.38,3,"[11.69, 17.92, 22.73]",2,"[1.56, 3.51]",0,[],0,[],0,[],01488,anniekuster,Charles Bass,Democrat,Republican
71,2.37,1.69,1,[0.42],4,"[8.45, 11.27, 18.31, 22.25]",0,[],0,[],0,[],01489,anniekuster,Charles Bass,Democrat,Republican
79,2.63,26.96,3,"[11.39, 22.28, 25.32]",0,[],0,[],1,[9.11],0,[],01490,anniekuster,Charles Bass,Democrat,Republican
67,2.23,26.87,1,[25.37],0,[],1,[20.6],2,"[1.34, 19.1]",0,[],01491,anniekuster,Charles Bass,Democrat,Republican
67,2.233333333333333,24.62686567164179,6,"[1.3432835820895521, 5.671641791044776, 8.059701492537313, 23.880597014925375, 26.716417910447763, 29.104477611940297]",0,[],0,[],0,[],0,[],01492,annkirkpatrick,Sydney Hay,Democrat,Republican
78,2.6,1.54,2,"[0.77, 9.23]",0,[],0,[],0,[],0,[],01493,annkirkpatrick,Jonathan Paton,Democrat,Republican
80,2.67,22.88,1,[22.5],0,[],0,[],0,[],0,[],01494,annkirkpatrick,Jonathan Paton,Democrat,Republican
74,2.47,18.78,3,"[3.65, 9.05, 18.38]",0,[],0,[],0,[],0,[],01495,annkirkpatrick,Sydney Hay,Democrat,Republican
77,2.57,23.77,2,"[16.62, 23.38]",0,[],0,[],0,[],0,[],01496,annkirkpatrick,Paul Gosar,Democrat,Republican
73,2.43,20.55,2,"[8.22, 19.73]",0,[],0,[],0,[],0,[],01497,annkirkpatrick,Sydney Hay,Democrat,Republican
88,2.93,23.64,4,"[2.73, 18.18, 20.45, 23.18]",0,[],0,[],0,[],0,[],01499,annkirkpatrick,Paul Gosar,Democrat,Republican
77,2.567,1.558,2,"[0.39, 16.883]",0,[],0,[],0,[],0,[],01500,annkirkpatrick,Jonathan Paton,Democrat,Republican
82,2.73,26.83,3,"[7.32, 17.07, 26.83]",0,[],0,[],0,[],0,[],01502,robinkelly,Paul McKinley,Democrat,Republican
81,2.7,,1,[22.22],0,[],0,[],0,[],0,[],01504,marcykaptur,Samuel Wurzelbacher,Democrat,Republican
73,2.43,27.4,6,"[0.41, 4.93, 11.51, 19.73, 26.16, 27.4]",0,[],1,[16.44],0,[],0,[],01505,marcykaptur,Samuel Wurzelbacher,Democrat,Republican
74,2.47,21.62,6,"[3.24, 4.05, 9.73, 16.22, 21.22, 24.32]",0,[],0,[],0,[],0,[],01506,marcykaptur,Samuel Wurzelbacher,Democrat,Republican
56,1.87,26.79,3,"[11.79, 17.86, 26.79]",0,[],0,[],0,[],0,[],01507,lynnjenkins,Margie Wakefield,Republican,Democrat
81,2.7,22.22,4,"[4.81, 7.41, 17.04, 20.37]",0,[],0,[],0,[],0,[],01508,jaimeherrerabeutler,Jon Haugen,Republican,Democrat
82,2.73,27.32,3,"[2.56, 21.95, 26.83]",0,[],0,[],0,[],0,[],01509,jaimeherrerabeutler,Jon Haugen,Republican,Democrat
65,2.17,25.85,2,"[6.46, 25.39]",0,[],0,[],0,[],0,[],01510,jaimeherrerabeutler,Jon Haugen,Republican,Democrat
93,3.1,22.9,2,"[0.0, 22.6]",0,[],0,[],0,[],0,[],01511,nanhayworth,Sean Patrick Maloney,Republican,Democrat
67,2.23,25.67,1,[25.37],4,"[1.79, 2.99, 19.1, 21.19]",0,[],1,[22.39],0,[],01512,nanhayworth,Sean Patrick Maloney,Republican,Democrat
65,2.17,25.54,3,"[9.69, 25.08, 27.69]",0,[],0,[],0,[],0,[],01513,nanhayworth,Sean Patrick Maloney,Republican,Democrat
72,2.4,7.5,1,[1.25],4,"[10.0, 18.75, 53.75, 70.0]",0,[],0,[],0,[],01514,nanhayworth,Sean Patrick Maloney,Republican,Democrat
67,2.233,26.866,3,"[7.164, 11.94, 25.373]",0,[],0,[],0,[],0,[],01515,nanhayworth,Sean Patrick Maloney,Republican,Democrat
76,2.53,23.68,1,[23.16],0,[],0,[],0,[],0,[],01516,nanhayworth,Sean Patrick Maloney,Republican,Democrat
77,2.57,19.22,1,[18.83],1,[8.96],0,[],0,[],0,[],01518,vickyhartzler,Ike Skelton,Republican,Democrat
64,2.13,18.28,2,"[14.06, 17.81]",1,[2.81],0,[],0,[],0,[],01519,vickyhartzler,Ike Skelton,Republican,Democrat
77,2.57,1.17,2,"[0.39, 17.27]",0,[],0,[],0,[],0,[],01520,vickyhartzler,Ike Skelton,Republican,Democrat
92,3.07,23.48,3,"[10.65, 21.52, 23.04]",3,"[1.63, 25.87, 26.52]",0,[],0,[],0,[],01522,vickyhartzler,Ike Skelton,Republican,Democrat
74,2.47,28.78,5,"[0.0, 2.03, 18.65, 23.78, 27.84]",1,[25.68],0,[],0,[],0,[],01523,vickyhartzler,Ike Skelton,Republican,Democrat
63,2.1,5.71,0,[],2,"[11.43, 20.0]",0,[],0,[],0,[],01524,vickyhartzler,Ike Skelton,Republican,Democrat
77,2.567,28.57,1,[27.27],0,[],0,[],0,[],0,[],01526,colleenhanabusa,Charles Djou,Democrat,Republican
81,2.7,27.78,2,"[1.11, 27.41]",0,[],0,[],0,[],0,[],01529,colleenhanabusa,Charles Djou,Democrat,Republican
70,2.33,28.29,3,"[2.57, 19.29, 28.29]",0,[],0,[],0,[],0,[],01530,colleenhanabusa,Charles Djou,Democrat,Republican
60,2.0,26.5,1,[24.5],0,[],0,[],0,[],0,[],01532,colleenhanabusa,Charles Djou,Democrat,Republican
82,2.73,23.78,1,[22.93],0,[],0,[],0,[],0,[],01533,colleenhanabusa,Charles Djou,Democrat,Republican
75,2.5,28.8,3,"[8.0, 20.4, 28.0]",0,[],0,[],0,[],0,[],01534,colleenhanabusa,Charles Djou,Democrat,Republican
81,2.7,25.93,1,[25.19],0,[],0,[],0,[],0,[],01536,colleenhanabusa,Charles Djou,Democrat,Republican
89,2.97,25.34,1,[24.72],0,[],0,[],0,[],0,[],01537,colleenhanabusa,Charles Djou,Democrat,Republican
71,2.37,19.01,1,[18.17],0,[],0,[],1,[4.65],0,[],01538,colleenhanabusa,Charles Djou,Democrat,Republican
76,2.53,19.74,1,[17.76],0,[],1,[18.95],0,[],0,[],01540,susanbrooks,Shawn Deneal,Republican,Democrat
62,2.067,27.096,3,"[6.774, 16.935, 25.806]",0,[],0,[],0,[],0,[],01541,susanbrooks,Shawn Deneal,Republican,Democrat
70,2.33,25.71,3,"[0.86, 15.0, 25.29]",0,[],0,[],0,[],0,[],01542,susanbrooks,Shawn Deneal,Republican,Democrat
56,1.87,26.79,1,[24.11],0,[],0,[],0,[],0,[],01543,colleenhanabusa,Charles Djou,Democrat,Republican
67,2.23,22.09,1,[20.9],0,[],0,[],0,[],0,[],01544,colleenhanabusa,Charles Djou,Democrat,Republican
64,2.13,28.125,4,"[0.0, 4.69, 21.56, 26.72]",0,[],0,[],0,[],0,[],01545,colleenhanabusa,Charles Djou,Democrat,Republican
79,2.63,28.48,1,[27.59],0,[],0,[],0,[],0,[],01546,colleenhanabusa,Charles Djou,Democrat,Republican
74,2.47,4.05,1,[1.22],0,[],0,[],0,[],0,[],01547,colleenhanabusa,Charles Djou,Democrat,Republican
77,2.57,28.96,1,[28.57],4,"[3.9, 11.69, 24.68, 26.23]",0,[],0,[],0,[],01549,janicehahn,Craig Huey,Democrat,Republican
81,2.7,27.78,3,"[20.37, 25.93, 25.93]",4,"[2.96, 7.41, 11.11, 15.19]",0,[],0,[],0,[],01550,janicehahn,Craig Huey,Democrat,Republican
78,2.6,23.46,4,"[4.62, 8.85, 16.92, 22.31]",0,[],0,[],0,[],0,[],01551,janicehahn,Craig Huey,Democrat,Republican
84,2.8,27.86,3,"[21.43, 25.71, 27.86]",4,"[0.71, 4.29, 16.43, 19.29]",0,[],0,[],0,[],01552,janicehahn,Craig Huey,Democrat,Republican
73,2.43,21.1,2,"[8.22, 20.27]",0,[],0,[],0,[],0,[],01555,tulsigabbard,Kawika Crowley,Democrat,Republican
38,1.27,3.95,5,"[0.79, 11.84, 15.79, 18.95, 32.11]",0,[],0,[],0,[],0,[],01556,tulsigabbard,Kawika Crowley,Democrat,Republican
74,2.47,16.22,2,"[12.16, 14.59]",0,[],0,[],0,[],0,[],01557,tulsigabbard,Kawika Crowley,Democrat,Republican
68,2.27,21.76,2,"[11.32, 20.59]",0,[],0,[],0,[],0,[],01558,tulsigabbard,Kawika Crowley,Democrat,Republican
39,1.3,1.54,6,"[0.77, 6.15, 13.85, 16.15, 20.77, 23.08]",0,[],0,[],0,[],0,[],01559,tulsigabbard,Kawika Crowley,Democrat,Republican
35,1.17,2.57,6,"[0.86, 9.43, 10.29, 13.71, 16.29, 27.43]",0,[],0,[],0,[],0,[],01560,tulsigabbard,Kawika Crowley,Democrat,Republican
40,1.33,3.75,8,"[0.75, 11.25, 12.75, 13.5, 18.0, 21.75, 26.25, 30.0, 31.5]",0,[],0,[],0,[],0,[],01561,tulsigabbard,Kawika Crowley,Democrat,Republican
68,2.27,14.71,2,"[11.18, 13.24]",0,[],0,[],0,[],0,[],01562,tulsigabbard,Kawika Crowley,Democrat,Republican
71,2.37,26.62,1,[25.35],0,[],0,[],0,[],0,[],01564,kyrstensinema,Wendy Rogers,Democrat,Republican
79,2.633333333333333,19.62025316455696,3,"[1.89873417721519, 8.60759493670886, 19.240506329113924]",0,[],1,[1.518987341772152],0,[],0,[],01565,tulsigabbard,Kawika Crowley,Democrat,Republican
67,2.23,1.34,1,[0.45],4,"[5.37, 11.94, 16.12, 28.96]",0,[],0,[],0,[],01568,loisfrankel,Adam Hasner,Democrat,Republican
66,2.2,28.64,3,"[20.45, 25.45, 28.18]",2,"[4.55, 13.18]",0,[],0,[],0,[],01569,loisfrankel,Adam Hasner,Democrat,Republican
68,2.27,4.41,1,[0.44],4,"[2.65, 8.82, 10.29, 27.35]",0,[],0,[],0,[],01570,loisfrankel,Adam Hasner,Democrat,Republican
68,2.27,1.32,1,[0.44],6,"[2.65, 4.41, 11.47, 18.38, 23.38, 26.47]",0,[],0,[],0,[],01571,loisfrankel,Adam Hasner,Democrat,Republican
59,1.967,24.068,3,"[2.542, 8.136, 23.051]",0,[],0,[],0,[],0,[],01572,loisfrankel,Adam Hasner,Democrat,Republican
66,2.2,26.82,1,[26.36],0,[],0,[],0,[],0,[],01573,loisfrankel,Adam Hasner,Democrat,Republican
87,2.9,5.17,2,"[1.03, 28.16]",0,[],0,[],0,[],0,[],01574,virginiafoxx,Josh Heath,Republican,Democrat
84,2.8,1.43,6,"[0.36, 2.86, 8.57, 15.71, 22.86, 25.71]",0,[],0,[],0,[],0,[],01575,virginiafoxx,Billy Kennedy,Republican,Democrat
73,2.43,1.64,5,"[0.41, 2.05, 14.79, 19.18, 21.23]",0,[],0,[],0,[],0,[],01576,virginiafoxx,Roy Carter,Republican,Democrat
66,2.2,4.55,6,"[1.36, 9.09, 22.73, 27.27, 35.45, 38.18]",0,[],0,[],0,[],0,[],01577,virginiafoxx,Roy Carter,Republican,Democrat
70,2.33,2.57,6,"[0.43, 3.43, 8.57, 14.14, 18.43, 20.0]",0,[],0,[],0,[],0,[],01578,virginiafoxx,Roy Carter,Republican,Democrat
87,2.9,26.21,3,"[17.93, 23.79, 25.86]",0,[],0,[],0,[],0,[],01579,elizabethesty,Mark Greenberg,Democrat,Republican
81,2.7,27.78,3,"[16.3, 18.89, 27.78]",0,[],0,[],0,[],0,[],01580,elizabethesty,Mark Greenberg,Democrat,Republican
67,2.233333333333333,26.865671641791046,2,"[20.895522388059703, 26.417910447761194]",2,"[1.3432835820895521, 5.373134328358209]",0,[],3,"[0.8955223880597014, 5.820895522388059, 6.716417910447762]",0,[],01581,elizabethesty,Andrew Roraback,Democrat,Republican
64,2.13,1.41,3,"[0.47, 7.97, 15.94]",3,"[6.56, 21.56, 26.25]",0,[],0,[],0,[],01582,elizabethesty,Andrew Roraback,Democrat,Republican
73,2.43,3.29,2,"[1.23, 13.15]",2,"[21.1, 26.03]",0,[],0,[],0,[],01583,elizabethesty,Andrew Roraback,Democrat,Republican
78,2.6,23.08,1,[22.31],0,[],2,"[9.23, 16.15]",0,[],0,[],01584,elizabethesty,Andrew Roraback,Democrat,Republican
80,2.67,26.25,2,"[16.88, 25.13]",0,[],0,[],0,[],0,[],01585,elizabethesty,Andrew Roraback,Democrat,Republican
71,2.37,25.35,2,"[5.07, 23.94]",0,[],0,[],0,[],0,[],01587,elizabethesty,Andrew Roraback,Democrat,Republican
79,2.63,27.85,2,"[0.38, 27.59]",0,[],0,[],0,[],0,[],01588,elizabethesty,Andrew Roraback,Democrat,Republican
60,2.0,28.5,6,"[3.0, 7.5, 19.5, 25.0, 27.0, 28.0]",0,[],1,[26.0],0,[],0,[],01590,reneeellmers,Steve Wilkins,Republican,Democrat
62,2.07,27.74,1,[26.77],0,[],0,[],0,[],0,[],01592,reneeellmers,Clay Aiken,Republican,Democrat
67,2.233,,1,[25.37],1,[11.94],0,[],0,[],0,[],01595,reneeellmers,Bob Etheridge,Republican,Democrat
57,1.9,,2,"[5.26, 24.91]",1,[10.53],0,[],1,[21.05],0,[],01596,reneeellmers,Bob Etheridge,Republican,Democrat
65,2.17,26.31,6,"[6.46, 8.31, 11.08, 16.15, 25.38, 29.54]",0,[],0,[],0,[],0,[],01599,marthamcsally,Ron Barber,Republican,Democrat
59,1.97,25.42,2,"[0.51, 25.42]",0,[],0,[],0,[],0,[],01600,marthamcsally,Ron Barber,Republican,Democrat
73,2.43,,1,[21.37],0,[],0,[],0,[],0,[],01601,kyrstensinema,Wendy Rogers,Democrat,Republican
77,2.57,17.53,5,"[2.73, 16.23, 17.14, 24.68, 26.23]",0,[],0,[],1,[2.34],0,[],01602,kyrstensinema,Wendy Rogers,Democrat,Republican
73,2.43,,6,"[2.88, 6.99, 16.44, 21.37, 22.74, 24.52]",0,[],0,[],0,[],0,[],01603,kyrstensinema,Wendy Rogers,Democrat,Republican
87,2.9,23.45,1,[22.76],0,[],0,[],0,[],0,[],01605,annkirkpatrick,Andy Tobin,Democrat,Republican
75,2.5,2.4,1,[0.4],2,"[18.4, 26.8]",0,[],0,[],0,[],01606,annkirkpatrick,Andy Tobin,Democrat,Republican
73,2.43,2.47,3,"[0.41, 4.93, 11.51]",3,"[19.18, 26.03, 28.77]",0,[],0,[],0,[],01607,annkirkpatrick,Andy Tobin,Democrat,Republican
73,2.43,20.96,1,[20.27],0,[],0,[],0,[],0,[],01610,tammyduckworth,Joe Walsh,Democrat,Republican
77,2.57,1.56,0,[],3,"[3.51, 19.48, 23.38]",0,[],0,[],0,[],01612,suzandelbene,John Koster,Democrat,Republican
70,2.33,24.86,2,"[24.29, 27.43]",0,[],0,[],0,[],0,[],01613,suzandelbene,John Koster,Democrat,Republican
84,2.8,25.71,0,[],0,[],2,"[1.43, 22.14]",0,[],0,[],01614,suzandelbene,John Koster,Democrat,Republican
71,2.37,28.31,5,"[1.27, 5.07, 9.3, 20.28, 25.63]",0,[],0,[],0,[],0,[],01615,suzandelbene,John Koster,Democrat,Republican
77,2.57,23.38,2,"[23.38, 27.27]",0,[],0,[],0,[],0,[],01616,suzandelbene,John Koster,Democrat,Republican
104,3.47,26.54,1,[25.58],0,[],0,[],0,[],0,[],01617,debbiewassermanschultz,Karen Harrington,Democrat,Republican
98,3.27,28.98,2,"[26.22, 28.06]",0,[],0,[],0,[],0,[],01618,debbiewassermanschultz,Karen Harrington,Democrat,Republican
103,3.43,1.46,6,"[0.87, 4.37, 13.69, 16.6, 17.76, 19.22]",0,[],0,[],0,[],0,[],01619,nikitsongas,Jon Golnik,Democrat,Republican
64,2.133,24.84,1,[1.41],0,[],0,[],0,[],0,[],01620,nikitsongas,Jon Golnik,Democrat,Republican
73,2.43,21.78,0,[],0,[],0,[],0,[],0,[],01621,nikitsongas,Jon Golnik,Democrat,Republican
74,2.47,17.03,0,[],0,[],0,[],0,[],0,[],01623,nikitsongas,Jon Golnik,Democrat,Republican
73,2.43,26.3,4,"[3.29, 13.15, 21.78, 25.48]",0,[],0,[],0,[],0,[],01624,allysonschwartz,Marina Kats,Democrat,Republican
70,2.33,25.71,3,"[7.71, 18.86, 25.29]",0,[],0,[],0,[],0,[],01625,allysonschwartz,Marina Kats,Democrat,Republican
69,2.3,26.09,3,"[3.48, 7.83, 26.09]",0,[],0,[],0,[],0,[],01626,allysonschwartz,Raj Bhakta,Democrat,Republican
70,2.33,27.43,3,"[12.86, 21.0, 25.29]",0,[],0,[],0,[],0,[],01627,allysonschwartz,Dee Adcock,Democrat,Republican
70,2.33,25.71,4,"[2.14, 18.86, 25.29, 28.29]",0,[],0,[],0,[],0,[],01630,staciappel,David Young,Democrat,Republican
75,2.5,19.6,3,"[2.4, 8.8, 18.4]",0,[],0,[],0,[],0,[],01631,staciappel,David Young,Democrat,Republican
86,2.87,25.58,1,[24.88],0,[],1,[18.26],1,[18.6],0,[],01632,staciappel,David Young,Democrat,Republican
73,2.43,1.23,5,"[0.41, 4.11, 10.96, 16.44, 23.29]",1,[7.4],0,[],0,[],0,[],01635,loiscapps,Abel Maldonado,Democrat,Republican
74,2.47,1.62,0,[],5,"[7.3, 12.16, 24.32, 29.19, 32.43]",0,[],3,"[18.38, 25.14, 25.95]",0,[],01636,loiscapps,Abel Maldonado,Democrat,Republican
78,2.6,,6,"[1.15, 7.69, 11.15, 18.46, 23.08, 34.62]",0,[],0,[],0,[],0,[],01638,loiscapps,Abel Maldonado,Democrat,Republican
67,2.233,1.79,4,"[0.45, 2.24, 11.64, 26.87]",3,"[8.51, 15.37, 23.88]",0,[],0,[],0,[],01639,loiscapps,Abel Maldonado,Democrat,Republican
88,2.93,2.05,2,"[1.36, 3.07]",2,"[17.05, 22.16]",0,[],0,[],0,[],01640,loiscapps,Abel Maldonado,Democrat,Republican
66,2.2,4.09,1,[0.91],3,"[8.18, 19.09, 25.45]",0,[],0,[],0,[],01641,loiscapps,Abel Maldonado,Democrat,Republican
73,2.43,1.64,0,[],3,"[8.22, 17.81, 24.66]",0,[],0,[],0,[],01642,loiscapps,Abel Maldonado,Democrat,Republican
72,2.4,1.67,3,"[0.42, 3.33, 5.0]",4,"[2.92, 11.25, 20.0, 25.0]",0,[],0,[],0,[],01643,loiscapps,Abel Maldonado,Democrat,Republican
71,2.37,1.69,4,"[0.42, 8.45, 14.08, 23.94]",0,[],0,[],0,[],0,[],01644,loiscapps,Abel Maldonado,Democrat,Republican
90,3.0,1.67,5,"[1.33, 7.0, 11.67, 20.33, 23.0]",0,[],0,[],0,[],0,[],01645,loiscapps,Abel Maldonado,Democrat,Republican
80,2.67,1.125,4,"[0.375, 3.0, 7.5, 21.375]",0,[],0,[],0,[],0,[],01646,loiscapps,Abel Maldonado,Democrat,Republican
71,2.37,1.27,2,"[0.42, 22.25]",0,[],0,[],0,[],0,[],01647,loiscapps,Abel Maldonado,Democrat,Republican
79,2.63,27.59,1,[27.59],2,"[10.13, 14.18]",0,[],0,[],0,[],01649,shelleymoorecapito,Natalie Tennant,Republican,Democrat
86,2.87,27.91,2,"[22.79, 26.98]",1,[14.88],0,[],0,[],0,[],01650,shelleymoorecapito,Natalie Tennant,Republican,Democrat
106,3.53,27.64,1,[26.79],0,[],0,[],0,[],0,[],01652,shelleymoorecapito,,Republican,Democrat
108,3.6,26.67,1,[24.72],0,[],0,[],0,[],0,[],01653,shelleymoorecapito,Anne Barth,Republican,Democrat
92,3.07,27.83,1,[26.09],0,[],0,[],0,[],0,[],01654,shelleymoorecapito,Anne Barth,Republican,Democrat
94,3.13,27.66,1,[26.6],0,[],0,[],0,[],0,[],01655,shelleymoorecapito,Anne Barth,Republican,Democrat
80,2.67,22.88,1,[22.13],0,[],0,[],0,[],0,[],01656,emilycain,Bruce Poliquin,Democrat,Republican
85,2.833333333333333,23.647058823529413,4,"[2.1176470588235294, 10.941176470588236, 17.647058823529413, 23.294117647058822]",0,[],1,[17.294117647058822],0,[],0,[],01657,emilycain,Bruce Poliquin,Democrat,Republican
90,3.0,26.0,0,[],0,[],0,[],0,[],0,[],01658,cheribustos,Bobby Schilling,Democrat,Republican
76,2.53,21.05,1,[20.39],1,[10.0],0,[],0,[],0,[],01659,cheribustos,Bobby Schilling,Democrat,Republican
83,2.77,24.1,3,"[2.89, 6.14, 21.69]",1,[1.08],0,[],0,[],0,[],01660,cheribustos,Bobby Schilling,Democrat,Republican
79,2.63,3.04,3,"[0.76, 10.13, 16.46]",1,[21.52],0,[],0,[],0,[],01661,cheribustos,Bobby Schilling,Democrat,Republican
73,2.43,24.66,0,[],1,[12.33],0,[],0,[],0,[],01662,cheribustos,Bobby Schilling,Democrat,Republican
83,2.77,22.65,2,"[15.42, 22.17]",0,[],0,[],0,[],0,[],01663,cheribustos,Bobby Schilling,Democrat,Republican
89,2.97,28.43,4,"[18.54, 20.9, 25.84, 26.97]",0,[],0,[],0,[],0,[],01664,cheribustos,Bobby Schilling,Democrat,Republican
60,2.0,1.5,0,[],3,"[3.5, 12.5, 23.5]",0,[],0,[],0,[],01665,cheribustos,Bobby Schilling,Democrat,Republican
74,2.47,17.84,0,[],0,[],0,[],0,[],0,[],01666,cheribustos,Bobby Schilling,Democrat,Republican
70,2.33,22.71,1,[21.86],0,[],0,[],0,[],0,[],01667,cheribustos,Bobby Schilling,Democrat,Republican
72,2.4,20.0,2,[],0,[],0,[],0,[],0,[],01668,cheribustos,Bobby Schilling,Democrat,Republican
78,2.6,28.85,4,"[8.85, 14.23, 21.54, 28.08]",0,[],0,[],0,[],0,[],01669,suzannebonamici,Rob Cornilles,Democrat,Republican
67,2.23,28.66,4,"[8.96, 16.42, 22.39, 28.21]",0,[],0,[],0,[],0,[],01670,suzannebonamici,Rob Cornilles,Democrat,Republican
71,2.37,25.35,4,"[3.8, 11.27, 18.73, 25.07]",0,[],0,[],0,[],0,[],01671,suzannebonamici,Rob Cornilles,Democrat,Republican
70,2.33,25.71,2,"[2.57, 25.29]",0,[],0,[],0,[],0,[],01672,suzannebonamici,Rob Cornilles,Democrat,Republican
89,2.97,22.47,1,[21.35],0,[],0,[],0,[],0,[],01673,suzannebonamici,Rob Cornilles,Democrat,Republican
85,2.83,22.12,1,[21.18],0,[],0,[],0,[],0,[],01674,suzannebonamici,Rob Cornilles,Democrat,Republican
73,2.43,27.4,4,"[0.0, 9.86, 22.47, 25.75]",0,[],0,[],0,[],0,[],01675,suzannebonamici,Rob Cornilles,Democrat,Republican
91,3.03,24.18,5,"[0.66, 14.84, 21.32, 22.31, 23.3]",0,[],0,[],0,[],0,[],01676,suzannebonamici,Rob Cornilles,Democrat,Republican
90,3.0,24.67,1,[24.0],0,[],0,[],0,[],0,[],01677,suzannebonamici,Rob Cornilles,Democrat,Republican
78,2.6,25.38,1,[25.0],0,[],0,[],0,[],0,[],01678,suzannebonamici,Rob Cornilles,Democrat,Republican
82,2.73,24.39,1,[23.54],0,[],0,[],0,[],0,[],01679,marshablackburn,Bill Morrison,Republican,Democrat
59,1.97,25.42,2,"[23.73, 27.12]",0,[],0,[],0,[],0,[],01680,dianeblack,Scott Engel,Republican,Democrat
75,2.5,21.2,3,"[9.2, 18.0, 21.2]",0,[],0,[],0,[],0,[],01681,dianeblack,Scott Engel,Republican,Democrat
70,2.33,24.43,5,"[2.57, 3.43, 16.71, 20.57, 24.0]",0,[],0,[],0,[],0,[],01682,dianeblack,Scott Engel,Republican,Democrat
